Table,Key,Id,Russian (ru)
pizarro_dialogue_contents,HAL_PXPodiumEnd_Start,30567602286747658,"Вот и всё, это был Desktop Explorer! Надеюсь, теперь ты знаешь больше не только о своём компьютере, но и о себе."
pizarro_dialogue_contents,HAL_R1SortBy_Start,147705552929,Эта сложная. Зато картинки милые!
pizarro_dialogue_contents,HAL_R2About_EndMessage,30567602286747657,"Не так уж и сложно, правда? Ты почти у цели. После этого сможешь забыть всё и отдохнуть в блаженном неведении."
pizarro_dialogue_contents,HAL_R2About_Redirection,147705552941,"Ой! Ты снова здесь. Пройди остальные пути, чтобы получить доступ к этой головоломке!"
pizarro_dialogue_contents,HAL_R2About_Start,147705552931,Эта головоломка немного длиннее остальных. Но предупреждаю! Кое-что может быть тяжело пережить. Не теряй концентрацию!!
pizarro_dialogue_contents,HAL_R2About_Step2Question,30567602286747651,"Пожалуйста, ответь честно: ты сделал всё возможное, чтобы спасти брата?"
pizarro_dialogue_contents,HAL_R2About_Step2Question_Followup1,30567602286747654,"Ты лжёшь. Эта головоломка не закончится, пока ты не будешь честен."
pizarro_dialogue_contents,HAL_R2About_Step2Question_Followup2,30567602286747655,"Ты говоришь правду. Единственный способ преодолеть свою вину — это то, что уведёт тебя из этого храма. Скоро увидишь!"
pizarro_dialogue_contents,HAL_R2About_Step2Question_Reply1,30567602286747652,Да
pizarro_dialogue_contents,HAL_R2About_Step2Question_Reply2,30567602286747653,Нет
pizarro_dialogue_contents,HAL_R2About_TensionBuildup,30567602286747656,Сделай глубокий вдох. Вспомни свои сожаления в последний раз.
pizarro_dialogue_contents,HAL_T1HallOfMirrors_EndMessage,30567602286747649,"Ничего себе! Разве не круто?? Жаль, я не могу это забыть, чтобы пережить снова!"
pizarro_dialogue_contents,HAL_T1HallOfMirrors_JumpscareCollider,30567602286747648,"Бу-у-у!!! Ну и испуг, да?"
pizarro_dialogue_contents,HAL_T1HallOfMirrors_Start,147705552927,"Ооо, это одна из моих любимых! Будь внимательнее и не напортачь!"
pizarro_dialogue_contents,HAL_T2Hourglass_EndMessage,30567602286747650,"Сложные головоломки! Надеюсь, эти отвлечения помогут тебе забыть кое-что другое ;)"
pizarro_dialogue_contents,HAL_T2Hourglass_OnHourglassOpen,24683476207788032,"Старинное устройство для отслеживания времени, какая древность! Наши современные часы куда лучш- погоди, почему оно покраснело...?"
pizarro_dialogue_contents,HAL_T2Sapphire_EndMessage,117095381274189824,"Как же долго... Похоже, терпение и правда окупается! Наслаждайся своим самоцветом."
pizarro_dialogue_contents,HAL_TalkToMe_Puzzle2,78660883989913608,"Зажигать факелы одними лишь словами... возможно, стоит запомнить это имя!"
pizarro_dialogue_contents,HAL_TalkToMe_Puzzle5,78660883989913609,"Все файлы головоломок созданы Desktop Explorer, ты заметил?"
pizarro_dialogue_contents,HAL_TalkToMe_Puzzle8,78660883989913610,"Всё становится немного жутковато... У тебя всё получится! Просто... игнорируй ощущение, что за тобой наблюдают."
pizarro_dialogue_contents,HAL_TalkToMe_Puzzle9,78660883989913611,"Эта атмосфера... заставляет меня хотеть попутешествовать по миру, знаешь? Или во времени, я не знаю!"
pizarro_dialogue_contents,HAL_TalkToMe_PuzzleA2,89085743668912162,"Я тут подумал... тебе стоит быть осторожнее со словами, которые ты используешь. Похоже, они весьма могущественны!"
pizarro_dialogue_contents,HAL_TalkToMe_PuzzleR2,89085743668912164,"Забыть проще, чем простить, и это касается и прощения самого себя."
pizarro_dialogue_contents,HAL_TalkToMe_PuzzleT2,89085743668912163,"Когда время ненадёжно, можешь ли ты доверять собственному чувству времени? Можешь ли ты вообще что-то вспомнить?"
pizarro_dialogue_contents,HAL_TempleIntro_Gatekeep1,30567602282553367,"Эй! Тебе стоит сделать запись в дневнике, прежде чем продолжать. Ну, знаешь... чтобы ничего не забыть ;)"
pizarro_dialogue_contents,HAL_TempleIntro_Gatekeep2,30567602282553368,"Знаю, знаю... история очень интригующая!  Но сначала тебе стоит кое-что записать."
pizarro_dialogue_contents,HAL_TempleIntro_Gatekeep3,30567602282553369,Игнорировать системное уведомление — плохая идея!  Chronolog ждёт!
pizarro_dialogue_contents,HAL_TempleIntro_Gatekeep4,30567602282553370,"Я знаю, что у тебя проблемы с памятью, а не с чтением.  Пожалуйста, следуй системным уведомлениям."
pizarro_dialogue_contents,HAL_Tip_General_1,78660883985719313,"Когда бродишь по интернету, твоя личная история поможет отследить сайты, которые ты уже посещал!"
pizarro_dialogue_contents,HAL_Tip_General_10,78660883985719322,Трудно читать файлы notepage? Текст можно увеличить через вкладку «Вид»!
pizarro_dialogue_contents,HAL_Tip_General_11,89085743668912148,"Помни, что Desktop Explorer сообщает пароли только в этом формате: <b>{format}</b>. Если только тебе не нужно разгадать его самостоятельно"
pizarro_dialogue_contents,HAL_Tip_General_12,89085743668912149,В Notepage можно настраивать текст с помощью определённых тегов. Поэкспериментируй и разгадай их все!
pizarro_dialogue_contents,HAL_Tip_General_13,89085743668912150,Обращай внимание на теги в файлах .stp и их исходный код. Ты можешь использовать их при написании собственных историй!
pizarro_dialogue_contents,HAL_Tip_General_14,89085743668912151,"Ты можешь изменить настройки сети, нажав- погоди, у тебя же нет подключения к интернету! Тогда неважно."
pizarro_dialogue_contents,HAL_Tip_General_15,89085743668912152,"Это скорее человеческая, а не системная подсказка... не забывай делать перерывы!"
pizarro_dialogue_contents,HAL_Tip_General_16,89085743668912153,Для редактирования некоторых файлов требуется разрешение. Можешь попробовать! (тебя сразу же остановят и покажут предупреждение).
pizarro_dialogue_contents,HAL_Tip_General_17,89085743668912154,"Если удалишь файл, необходимый для головоломки Desktop Explorer, просто подожди — он восстановится в своей папке!"
pizarro_dialogue_contents,HAL_Tip_General_2,78660883985719314,"Твоя система NextOS выглядит лучше всего, когда соответствует твоему стилю! Обои всегда можно сменить в Пуск > Параметры."
pizarro_dialogue_contents,HAL_Tip_General_3,78660883985719315,"Если случайно удалишь файл, его всё ещё можно восстановить благодаря Waste Bin!"
pizarro_dialogue_contents,HAL_Tip_General_4,78660883985719316,"Твой микшер громкости позволяет менять уровень разных, отдельных источников звука. Удобно!"
pizarro_dialogue_contents,HAL_Tip_General_5,78660883985719317,Меню «Пуск» в нижнем левом углу содержит ярлыки всех твоих важных программ!
pizarro_dialogue_contents,HAL_Tip_General_6,78660883985719318,Записи Chronolog можно сортировать по дате — по возрастанию или убыванию!
pizarro_dialogue_contents,HAL_Tip_General_7,78660883985719319,"NextAmp будет показывать название музыкального трека каждый раз, когда он играет в твоей системе NextOS!"
pizarro_dialogue_contents,HAL_Tip_General_8,78660883985719320,"Ты можешь ставить на паузу и включать треки, нажимая на значок NextAmp в нижнем правом углу рабочего стола!"
pizarro_dialogue_contents,HAL_Tip_General_9,78660883985719321,"Одновременно можно открыть максимум 10 окон. Память ведь не растёт на деревьях, знаешь ли?"
pizarro_dialogue_contents,HAL_Tip_Puzzle1,78660883985719323,"Если окно слишком маленькое, всегда можно воспользоваться полосой прокрутки, чтобы увидеть всё его содержимое!"
pizarro_dialogue_contents,HAL_Tip_Puzzle2,78660883989913600,"Помнишь, что я говорил про подменю! Обязательно проверяй их, даже в программах вне проводника!"
pizarro_dialogue_contents,HAL_Tip_Puzzle3,78660883989913601,При создании файла StoryTeller+ можно добавлять < ?-- комментарии --> которые не будут показаны в готовой истории. Это только для твоих личных заметок!
pizarro_dialogue_contents,HAL_Tip_Puzzle4,78660883989913602,"Если засомневался в имени файла, который назвал раньше, всегда можно переименовать его через правый клик по значку!"
pizarro_dialogue_contents,HAL_Tip_Puzzle5,78660883989913603,Хочешь узнать дату создания файла? Найди это и многое другое в свойствах — через правый клик по значку!
pizarro_dialogue_contents,HAL_Tip_Puzzle6,78660883989913604,"У твоего проводника много полезных функций на панели меню, обязательно загляни туда!"
pizarro_dialogue_contents,HAL_Tip_Puzzle8,78660883989913605,"Навигация проводника позволяет не только двигаться назад и вперёд, но и подниматься «вверх» по стеку папок!"
pizarro_dialogue_contents,HAL_Tip_Puzzle9_1,80917554548170753,"Окно активно, когда его заголовок окрашен. Так, при наложении окон друг на друга, всегда можно понять, какое из них наверху!"
pizarro_dialogue_contents,HAL_Tip_Puzzle9_2,80917554548170754,А ты знал? В NextOS есть много способов защитить файлы. Значок папки меняется в зависимости от метода!
pizarro_dialogue_contents,HAL_Tip_PuzzleA1,89085743668912155,"Следить за местом на компьютере важно. Ты всегда можешь уменьшить размер файлов, сжав их!"
pizarro_dialogue_contents,HAL_Tip_PuzzleA2,89085743668912156,"Не нравится, как рассказана история? Отредактируй и сохрани файл storyteller+ под свои нужды!"
pizarro_dialogue_contents,HAL_Tip_PuzzleR1,89085743668912159,"Файлы в проводнике можно сортировать разными способами: по имени, по дате... попробуй каждый!"
pizarro_dialogue_contents,HAL_Tip_PuzzleR2,89085743668912160,Хочешь узнать больше о программе? Вкладка Помощь > О программе содержит всю нужную информацию!
pizarro_dialogue_contents,HAL_Tip_PuzzleT1_Step1,93106007390019584,"А ты знал? ColorLens бывает трёх разных цветов! Очень удобно, чтобы яснее видеть цветные детали."
pizarro_dialogue_contents,HAL_Tip_PuzzleT1_Step2,93106007398408192,"Нет, у тебя не двоится в глазах... Один и тот же файл изображения можно открыть несколько раз!"
pizarro_dialogue_contents,HAL_Tip_PuzzleT2,89085743668912158,"Тебе не нужно доставать калькулятор из ящика — он есть прямо здесь, в NextSum!"
pizarro_dialogue_contents,Halibut_Cutscene_Intro1,30419310978523137,"Привет! Спасибо, что установил Desktop Explorer!"
pizarro_dialogue_contents,Halibut_Cutscene_Intro10,30419310978523146,Твоя цель — найти <b>{password}</b> и разблокировать папку со следующей головоломкой!
pizarro_dialogue_contents,Halibut_Cutscene_Intro11,30419310978523147,Но так легко будет не всегда.
pizarro_dialogue_contents,Halibut_Cutscene_Intro12,30419310982717440,И ещё: подменю — твои друзья!
pizarro_dialogue_contents,Halibut_Cutscene_Intro13,30419310982717441,"У большинства программ есть подменю. Эти инструменты могут пригодиться, знаешь ли?"
pizarro_dialogue_contents,Halibut_Cutscene_Intro14,30419310982717442,"Кто знает, что ты можешь там найти?"
pizarro_dialogue_contents,Halibut_Cutscene_Intro15,30419310982717443,Эти головоломки проверят твою способность мыслить нестандартно!
pizarro_dialogue_contents,Halibut_Cutscene_Intro16,30419310982717444,Весь мир у твоих ног!
pizarro_dialogue_contents,Halibut_Cutscene_Intro17,30419310982717445,Будь изобретательным и получай удовольствие! Старайся не отставать и запоминай в-<?resumeCutscene>
pizarro_dialogue_contents,Halibut_Cutscene_Intro18,30419310982717446,"<notype>Я позабочусь о том, чтобы это никогда не забылось.</notype>"
pizarro_dialogue_contents,Halibut_Cutscene_Intro19,30419310982717447,<notype>Будь изобретательным и получай удовольствие! Старайся не отставать и запомин</notype>ай все детали!
pizarro_dialogue_contents,Halibut_Cutscene_Intro2,30419310978523138,"Погоди-ка, я тебя помню! А ты меня помнишь? Это же твой старый друг Pizarro!"
pizarro_dialogue_contents,Halibut_Cutscene_Intro20,30419310982717448,"Не торопись, мой друг. Удачи!"
pizarro_dialogue_contents,Halibut_Cutscene_Intro3,30419310978523139,"Ах, я тебя не виню... В конце концов, прошло немало времени, не так ли?"
pizarro_dialogue_contents,Halibut_Cutscene_Intro4,30419310978523140,"Я пройдусь по всему заново, как будто ты устанавливаешь Desktop Explorer впервые."
pizarro_dialogue_contents,Halibut_Cutscene_Intro5,30419310978523141,*кхм*
pizarro_dialogue_contents,Halibut_Cutscene_Intro6,30419310978523142,"Desktop Explorer работает лучше всего, когда понимает потребности пользователя. Посмотрим, с чем мы имеем дело..."
pizarro_dialogue_contents,Halibut_Cutscene_Intro7,30419310978523143,"Ого! Вижу, ты вполне обычный пользователь! В этом нет ничего плохого."
pizarro_dialogue_contents,Halibut_Cutscene_Intro8,30419310978523144,Тебе предложат головоломки на тему базового использования компьютера. Довольно простые вещи!
pizarro_dialogue_contents,Halibut_Cutscene_Intro9,30419310978523145,Головоломки будут выглядеть примерно так.
pizarro_dialogue_contents,Halibut_Cutscene_PodiumEnd,30479295196422146,Что-то происходит!
pizarro_dialogue_contents,Halibut_Cutscene_ShowIntro20,30419310982717449,"И ещё! Я заметил, что мы сейчас на прямом показе! Как волнительно!"
pizarro_dialogue_contents,Halibut_Cutscene_ShowIntro21,30419310982717450,"Я включу таймер для твоей демоверсии. Когда он дойдёт до нуля, нам придётся попрощаться."
pizarro_dialogue_contents,Halibut_Cutscene_ShowIntro22,30419310982717451,Таймер запускается прямо сейчас!<?startShowCountdown> Удачи!
pizarro_dialogue_contents,MAX_AdminCipher_HiddenFileNudge1,30198891147157504,"Эй! Вернулся за новыми головоломками? Боюсь, ты прошёл всё, что у меня для тебя было... Хотя я и правда нашёл интересный файл, спрятанный в твоих документах... Что это такое?"
pizarro_dialogue_contents,MAX_AdminCipher_HiddenFileNudge2,30198891147157505,"Привет снова! Ты уже разобрался, что это за спрятанный файл в твоих документах? Выглядит интересно..."
pizarro_dialogue_contents,MAX_HaventReadMazeStp,119908035604766720,"Чего ты ждёшь? Тебе стоит прочитать файл .stp, который я для тебя приготовил. Это единственный способ начать своё приключение!"
pizarro_dialogue_contents,MAX_TalkToMe_Arcade,93106007402602498,Тебе ведь всегда нравились игры? Вот в одну ты сейчас и играешь! У тебя отлично получается.
pizarro_dialogue_contents,MAX_TalkToMe_Corkboard,93106007402602500,"Мне жаль, что до этого дошло."
pizarro_dialogue_contents,MAX_TalkToMe_MagicStore,93106007402602497,"Лучшее в фокусе — когда всё происходит не так, как ты ожидаешь! Тебе удалось увидеть джокера?"
pizarro_dialogue_contents,MAX_TalkToMe_Prologue,89085743668912217,"Нелегко поддерживать всё это без подключения к интернету. Надеюсь, ты это ценишь!"
pizarro_dialogue_contents,MAX_TalkToMe_UnderConstruction,93106007402602499,"Знаю, наверное, было тяжело увидеть то, что ты увидел в этом торговом центре. Держись, ты почти у цели."
pizarro_dialogue_contents,MAX_TalkToMe_VHSStore,93106007402602496,"Фильмы в Video Store выглядели довольно круто, не находишь? Я слышал о них много хорошего!"
pizarro_dialogue_contents,Max_AfterArtShop_Reminder,96055009186144256,"Не знаешь ли ты место, где твои новые цвета из Sketchy могли бы быть оооочень полезны?"
pizarro_dialogue_contents,Max_AfterMaze_Reminder,96055009186144258,"Отлично! Теперь ты снова сможешь войти в NextRooms — ну знаешь, со своими учётными данными. Как только окажешься там, тебя ждёт ещё больше головоломок!"
pizarro_dialogue_contents,Max_AfterPhotoLab_Reminder,96055009186144257,"Похоже, ты нашёл все моментальные фото! Стоит вернуться в свою комнату, чтобы их рассмотреть."
pizarro_dialogue_contents,Max_Arcade_CopperBoxReaction,98876838418309120,100 билетов!? Вот это эксклюзив! Ты тут застрянешь на часы!
pizarro_dialogue_contents,Max_Arcade_SoldOutReaction,98876838422503424,"Погоди-ка... ты купил вообще всё? Впечатляет! Прирождённый комплитист, да?"
pizarro_dialogue_contents,Max_BrokenCircuitsA_Solve,89085743668912167,"Ой! Кажется, в атриуме торгового центра что-то изменилось!"
pizarro_dialogue_contents,Max_Cutscene_Intro1,30567602286747660,"Привет, и спасибо, что установил Desktop Explorer!"
pizarro_dialogue_contents,Max_Cutscene_Intro10,30567602286747669,"И увидеть, что твои друзья на самом деле дум-<?resumeCutscene> "
pizarro_dialogue_contents,Max_Cutscene_Intro10.2,105904007225008128, НЕ УДАЁТСЯ УСТАНОВИТЬ ПОДКЛЮЧЕНИЕ К ИНТЕРНЕТУ
pizarro_dialogue_contents,Max_Cutscene_Intro11,30567602286747670,У меня небольшие проблемы с настройкой следующих головоломок. О нет!
pizarro_dialogue_contents,Max_Cutscene_Intro12,30567602286747671,"Ой, не переживай за меня. У меня есть пара тузов в рукаве!"
pizarro_dialogue_contents,Max_Cutscene_Intro15,30861303227604992,"Не торопись, дружище. Удачи!"
pizarro_dialogue_contents,Max_Cutscene_Intro3,30567602286747662,"Эй! Снова привет :) Я не особо ожидал, что ты вернёшься... Вот это сюрприз!"
pizarro_dialogue_contents,Max_Cutscene_Intro4,30567602286747663,Давно не виделись. Как насчёт повторного прохождения?
pizarro_dialogue_contents,Max_Cutscene_Intro5,30567602286747664,"Я пройдусь по всему заново, как будто ты устанавливаешь Desktop Explorer впервые"
pizarro_dialogue_contents,Max_Cutscene_Intro6,30567602286747665,*кхм*
pizarro_dialogue_contents,Max_Cutscene_Intro7,30567602286747666,"Desktop Explorer работает лучше всего, когда понимает потребности пользователя.  Посмотрим, с чем мы имеем дело..."
pizarro_dialogue_contents,Max_Cutscene_Intro8,30567602286747667,"Понятно, тебе правда нравится рисовать и сидеть в интернете, да? Ещё ты, похоже, довольно активен в чатах!"
pizarro_dialogue_contents,Max_Cutscene_Intro9,30567602286747668,"Тебе предложат головоломки, связанные со Sketchy и NextRooms. Готовься проверить свой талант художника!"
pizarro_dialogue_contents,Max_Elevator_MustWriteChronolog1,89085743668912172,Ты просто пролетаешь через все головоломки! Знаешь что? Почему бы не написать об этом в дневнике?
pizarro_dialogue_contents,Max_Elevator_MustWriteChronolog2,89085743668912173,"Ах да! Я тоже хочу увидеть второй этаж! Но сначала тебе стоит сделать запись в дневнике, это важно!"
pizarro_dialogue_contents,Max_Elevator_MustWriteChronolog3,89085743668912174,"Игнорировать системное уведомление — не лучшая идея! Может, откроешь Chronolog ради старого доброго друга?"
pizarro_dialogue_contents,Max_Elevator_MustWriteChronolog4,89085743668912175,"Я знаю, у тебя есть склонность к непослушанию. Не стоит вести себя так здесь. Пожалуйста, сделай запись в дневнике."
pizarro_dialogue_contents,Max_ExhaustedTips_1,89085743668912185,"Ой-ой! У меня больше нет системных подсказок <b>на данный момент</b>. Но я могу повторить последние, если попросишь ещё одну!"
pizarro_dialogue_contents,Max_ExhaustedTips_2,89085743668912186,"Больше нет системных подсказок <b>на данный момент</b>! Можешь попросить ещё одну, но я просто повторю то, что ты уже слышал."
pizarro_dialogue_contents,Max_ExhaustedTips_3,89085743668912187,"Внимание! Системных подсказок больше нет <b>на данный момент</b>. Если попросишь ещё одну, я повторю уже известные подсказки. Вот незадача!"
pizarro_dialogue_contents,Max_FemurRoom_MusicPlay,89085743668912183,"Ох, эта музыка довольно резкая! Может, это на любителя?"
pizarro_dialogue_contents,Max_GameBagels_Finish,93108387754008576,"Ого, милый сайт! Надеюсь, там есть подсказки для многих головоломок!!"
pizarro_dialogue_contents,Max_GameBagels_Start,93106007398408193,"Отличная работа с фотографиями, которые ты уже нашёл! На некоторых из них, похоже, что-то написано, странно..."
pizarro_dialogue_contents,Max_MagicStore_OpeningCardWithNoRabbit,116516629032984576,"Ой, какая милая рубашка карты! Обожаю кроликов. Кажется, я видел рисунок одного в атриуме торгового центра! Стоит проверить."
pizarro_dialogue_contents,Max_MaxRoom_MusicPlay,89085743668912182,"Эм... эта музыка какая-то странная. Уверен, что-то не так."
pizarro_dialogue_contents,Max_MissingPolaroidsFirstFloor_Reminder,113239780781711360,"Погоди... Кажется, на этом этаже больше нет фотографий, которые можно найти. Предлагаю вернуться на первый этаж и закончить начатое!"
pizarro_dialogue_contents,Max_NextRoomSequenceBreak_Reminder,109230364143116288,"Хм! Я был уверен, что тебе понадобится помощь с паролем! Ну ладно... странно..."
pizarro_dialogue_contents,Max_NonogramDoor_InteractFirstTime,89085743668912178,"Обожаю эту дверь! Очень в духе головоломок, напоминает мне о чём-то из твоего дневника! Не то чтобы я его читал."
pizarro_dialogue_contents,Max_PhotoLab_EnterFirstTime,89085743668912179,"Эта головоломка немного длиннее остальных. Но предупреждаю! Она ведёт к тому, о чём ты можешь пожалеть. Держись!"
pizarro_dialogue_contents,Max_Polaroids_Solve,89085743668912180,"Теперь ты видишь, в чём была проблема с самого начала. Мне очень жаль."
pizarro_dialogue_contents,Max_TheEnd_Congrats,89085743668912181,"Вот и всё, это был Desktop Explorer! Надеюсь, теперь ты знаешь больше не только о своём компьютере, но и о себе."
pizarro_dialogue_contents,Max_TimeMazeA_EnterFirstTime,89085743668912166,"Ого, не думаю, что здесь живёт какой-то сосед... Что это такое? "
pizarro_dialogue_contents,Max_TimeMazeA_EnterSecondTime,89085743668912168,"Эй! Знаю, ты, наверное, занят... но, пожалуйста, помоги мне вот с этим! Что ты видишь на этом изображении?"
pizarro_dialogue_contents,Max_TimeMazeA_EnterSecondTime_AnswerA,89085743668912169,Птица
pizarro_dialogue_contents,Max_TimeMazeA_EnterSecondTime_AnswerB,89085743668912170,Череп
pizarro_dialogue_contents,Max_TimeMazeA_EnterSecondTime_Response,89085743668912171,"А! Теперь вижу, спасибо!"
pizarro_dialogue_contents,Max_TimeMazeA_OpenStp,97971931758714880,"StoryTellers в NextRooms, да? Готов поспорить, такого ты раньше не видел!"
pizarro_dialogue_contents,Max_Tip_Arcade,89085743668912210,"Бывало, что файл нравился тебе настолько, что хотелось иметь два таких? Можешь продублировать его правым щелчком по иконке! Ого!"
pizarro_dialogue_contents,Max_Tip_BrokenCircuitsA,89085743668912205,Хочешь добавить мелкие детали? В Sketchy всегда можно настроить размер кисти!
pizarro_dialogue_contents,Max_Tip_Corkboard,89085743668912215,"Файлы в проводнике можно сортировать по-разному, например по имени или по дате!"
pizarro_dialogue_contents,Max_Tip_General_1,89085743668912188,"Как только войдёшь в NextRoms, он больше не спросит твои учётные данные!"
pizarro_dialogue_contents,Max_Tip_General_10,89085743668912197,"Хочешь узнать название трека? Обращай внимание на то, что говорит NextAmp каждый раз, когда играет песня!"
pizarro_dialogue_contents,Max_Tip_General_11,89085743668912198,Это обязательный человеческий совет! Не забывай делать перерывы!
pizarro_dialogue_contents,Max_Tip_General_12,89085743668912199,"Помни, что можешь щёлкнуть по мне или по иконке лампочки. Мне без разницы!"
pizarro_dialogue_contents,Max_Tip_General_13,89085743668912200,"Если рисунок тебя когда-нибудь разозлит, используй опцию «очистить всё» в Sketchy. Ты заслуживаешь начать с чистого листа."
pizarro_dialogue_contents,Max_Tip_General_2,89085743668912189,"Если нужно закрасить тени в Sketchy, можно использовать более тёмный оттенок цвета. Попробуй!"
pizarro_dialogue_contents,Max_Tip_General_3,89085743668912190,"Если сложно рисовать точные фигуры в Sketchy, всегда можно воспользоваться инструментом «штампы»! "
pizarro_dialogue_contents,Max_Tip_General_4,89085743668912191,"Чтобы навестить соседа в NextRooms, просто нажми на иконку «Соседи» в левом верхнем углу и выбери его имя!"
pizarro_dialogue_contents,Max_Tip_General_5,89085743668912192,Упустил какую-то деталь в прошлом разговоре в NextRooms? Нажми на иконку «Чат-логи» в левом верхнем углу!
pizarro_dialogue_contents,Max_Tip_General_6,89085743668912193,"Используй иконку «Этажи» в левом верхнем углу NextRooms, чтобы перемещаться между локациями!"
pizarro_dialogue_contents,Max_Tip_General_7,89085743668912194,"Помни, что ссылки в WebSurfer становятся фиолетовыми, если ты их уже посещал. Довольно удобно!"
pizarro_dialogue_contents,Max_Tip_General_8,89085743668912195,"Ты всегда можешь изменить время, через которое появляется заставка."
pizarro_dialogue_contents,Max_Tip_General_9,89085743668912196,В Sketchy инструмент «заливка» — лучший способ закрасить рисунок выбранным цветом.
pizarro_dialogue_contents,Max_Tip_MagicStore,89085743668912208,"Так много файлов, так много имён... ты всегда можешь переименовать любой из них правым щелчком по иконке!"
pizarro_dialogue_contents,Max_Tip_NonogramDoor,89085743668912213,Инструмент «заливка» в Sketchy закрашивает всё пространство выбранным цветом! Довольно полезно.
pizarro_dialogue_contents,Max_Tip_PetStore,89085743668912207,Инструмент «ластик» в Sketchy работает точно как кисть! ...только стирает.
pizarro_dialogue_contents,Max_Tip_PhotoLab,89085743668912214,"Помни, что Notepage не только для чтения... в нём ещё можно писать заметки! Удобно, чтобы ничего не забыть, понимаешь?"
pizarro_dialogue_contents,Max_Tip_Prologue,89085743668912203,"Уходишь ненадолго? Не забудь сменить заставку в Пуск > Настройки, чтобы украсить свою комнату!"
pizarro_dialogue_contents,Max_Tip_TimeMazeA,89085743668912204,"Погоди, который час? Помни, настройки даты и времени — в правом нижнем углу экрана!"
pizarro_dialogue_contents,Max_Tip_TimeMazeBArtShop,89085743668912209,"Когда нет подключения к интернету, WebSurfer2 постарается всё равно показать данные, сохранённые в кэше компьютера!"
pizarro_dialogue_contents,Max_Tip_UnderConstruction,89085743668912212,"А ты знал? ColorLens работает в NextRooms! ... стоп, ты уже знал? ну и ладно, всё равно это круто, окей?"
pizarro_dialogue_contents,Max_Tip_VHSStore,89085743668912206,"Некоторые предметы в твоём инвентаре NextRooms уникальны! Если подберёшь другой вариант того же предмета, он заменит прежний в папке инвентаря."
pizarro_dialogue_contents,Max_Tip_VendingMachine,89085743668912211,"В NextRooms всегда стоит обращать внимание на окружение. Никогда не знаешь, вдруг найдёшь счастливую монетку!"
pizarro_dialogue_contents,Max_UnderConstruction_GlitchDoor,89085743668912177,"Не хочу быть занудой... но тебе стоит взглянуть на стол ещё раз. Мне жаль, что тебе приходится на это смотреть."
pizarro_dialogue_contents,Max_VendingMachine_TryingToBuyNoMoney,89085743668912176,Как ты собираешься что-то купить без денег? Вместо того чтобы мечтать о наличных — монеты можно найти в колодцах желаний! Ха-ха!
pizarro_dialogue_contents,Misc_ARG_ThirteenEight,17418640025444358,"Дзынь... дзынь... Сейчас 13:08. Вот тебе подарок! <u><link=""archive"">https://archive.org/details/Computer1986_3</link></u>"
pizarro_dialogue_contents,PIZARRO_MAX_INTERLUDE,112078893559570432,"Эй! Кажется, я что-то услышал со стороны лифта"
pizarro_dialogue_contents,SAFE_ADM_end,89085743668912245,чтоТЫ ДЕЛАЕШЬЬ?!!!1???
pizarro_dialogue_contents,SAFE_HAL_duringFolder1,89085743668912251,"Guppy. Ты не понимаешь, что здесь поставлено на карту."
pizarro_dialogue_contents,SAFE_HAL_duringFolder2,89085743668912252,"Это файлы твоего дяди Хэла. Они портили ему жизнь, заставляя цепляться за прошлое. Ему ПРИШЛОСЬ забыть."
pizarro_dialogue_contents,SAFE_HAL_duringFolder3,89085743668912253,"Тебе никогда не понять вину твоего дяди. Удаляя эти файлы, ты обрекаешь на гибель тот самый инструмент, который его спас. Ты даже не знаешь, стоило ли его вообще спасать."
pizarro_dialogue_contents,SAFE_HAL_duringFolder4,89085743668912254,"Я помог каждому из них побороть свою натуру. Твоя натура — лезть в то, что тебе неподвластно. Ты всё только испортишь."
pizarro_dialogue_contents,SAFE_HAL_end,89085743668912255,Тебе нужно наУЧИТЬСЯ ОТПУСКАТЬ.ТЫНЕ МОЖЕШЬ ДЕРЖАТЬВСЁ ПОДКОНТРОЛЕМ
pizarro_dialogue_contents,SAFE_MAX_duringFolder1,89085743668912246,ПрИвет! Гуппи! Снова здравствуй! Это безопасный режим компьютера! NextOS запускает его при возникновении критической ошибки.
pizarro_dialogue_contents,SAFE_MAX_duringFolder2,89085743668912247,"Вижу, ты нашёл файлы компилятора Desktop Explorer! С этим не стоит играться. Ты только что удалил модуль Эммета Саундера!"
pizarro_dialogue_contents,SAFE_MAX_duringFolder3,89085743668912248,"Благодаря тебе больше никто и никогда не увидит его последние слова! Хотя, знаешь, ничего ценного не потеряно."
pizarro_dialogue_contents,SAFE_MAX_duringFolder4,89085743668912249,"Как насчёт того, чтобы вернуться в твой профиль? Я могу восстановить любой файл, который ты ищешь."
pizarro_dialogue_contents,SAFE_MAX_end,89085743668912250,если ты удаляешь модУЛЬ ПОЛЬЗОВАТЕЛЯ ТЫУДАЛЯЕШЬ ЧАСТЬ DESKTOP EPXLRE
